f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
0,0.0,0.5,19.967,-0.0,0.4468,0.06,-1.15,-0.0,-0.033,0.0,0.0,-0.0,0.0,0.0,0.0,-0.03,-0.03,-0.04,-0.02
1,0.0167,0.507,19.968,-0.001,0.4468,0.07,-1.15,-0.0,0.208,0.0,0.0,-0.0,0.0,0.0,0.0,0.15,0.24,0.33,0.11
2,0.0333,0.514,19.968,-0.001,0.4468,0.09,-1.16,-0.0,0.28,0.0,0.0,-0.0,0.0,0.0,0.0,0.31,0.32,0.21,0.29
3,0.05,0.522,19.969,-0.001,0.447,0.09,-1.15,-0.0,0.441,0.0,0.0,-0.0,0.0,0.0,0.0,0.69,0.38,0.39,0.3
4,0.0667,0.529,19.97,-0.001,0.4471,0.09,-1.15,-0.0,0.36,0.0,0.0,-0.0,0.0,0.0,0.0,0.44,0.52,0.41,0.07
5,0.0833,0.536,19.971,-0.001,0.4472,0.09,-1.15,-0.0,0.468,0.0,0.0,-0.0,0.0,0.0,0.0,0.46,0.53,0.47,0.42
6,0.1,0.543,19.972,-0.001,0.4474,0.08,-1.15,-0.0,0.473,0.0,0.0,-0.0,0.0,0.0,0.0,0.54,0.49,0.46,0.39
7,0.1167,0.551,19.973,-0.001,0.4475,0.08,-1.15,-0.0,0.45,0.0,0.0,-0.0,0.0,0.0,0.0,0.46,0.49,0.45,0.41
8,0.1333,0.558,19.974,-0.001,0.4477,0.08,-1.15,-0.0,0.456,0.0,0.0,-0.0,0.0,0.0,0.0,0.46,0.44,0.47,0.44
9,0.15,0.565,19.975,-0.001,0.4478,0.08,-1.15,-0.0,0.478,0.0,0.0,-0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.47
10,0.1667,0.572,19.976,-0.001,0.4479,0.08,-1.15,-0.0,0.501,0.0,0.0,-0.0,0.0,0.0,0.0,0.58,0.49,0.47,0.47
11,0.1833,0.579,19.977,-0.001,0.448,0.08,-1.15,-0.0,0.491,0.0,0.0,-0.0,0.0,0.0,0.0,0.48,0.45,0.6,0.43
12,0.2,0.587,19.978,-0.001,0.4482,0.07,-1.15,-0.0,0.493,0.0,0.0,-0.0,0.0,0.0,0.0,0.49,0.52,0.47,0.48
13,0.2167,0.594,19.979,-0.001,0.4483,0.07,-1.15,-0.0,0.522,0.0,0.0,-0.0,0.0,0.0,0.0,0.49,0.46,0.59,0.54
14,0.2333,0.601,19.98,-0.0,0.4484,0.07,-1.15,-0.0,0.502,0.0,0.0,-0.0,0.0,0.0,0.0,0.4,0.51,0.58,0.52
15,0.25,0.608,19.981,-0.0,0.4485,0.07,-1.15,-0.0,0.49,0.0,0.0,-0.0,0.0,0.0,0.0,0.47,0.52,0.49,0.49
16,0.2667,0.616,19.982,-0.0,0.4486,0.06,-1.15,-0.0,0.513,0.0,0.0,-0.0,0.0,0.0,0.0,0.52,0.48,0.53,0.51
17,0.2833,0.623,19.983,-0.0,0.4487,0.06,-1.15,-0.0,0.627,0.0,0.0,-0.0,0.0,0.0,0.0,0.55,0.79,0.64,0.53
18,0.3,0.63,19.985,-0.0,0.4488,0.06,-1.15,-0.0,0.572,0.0,0.0,-0.0,0.0,0.0,0.0,0.59,0.57,0.59,0.54
19,0.3167,0.637,19.986,-0.0,0.4489,0.06,-1.15,-0.0,0.59,0.0,0.0,-0.0,0.0,0.0,0.0,0.62,0.55,0.62,0.57
20,0.3333,0.644,19.987,-0.0,0.4489,0.05,-1.15,-0.0,0.48,0.0,0.0,-0.0,0.0,0.0,0.0,0.64,0.21,0.49,0.57
21,0.35,0.652,19.988,-0.0,0.449,0.05,-1.15,-0.0,0.247,0.0,0.0,-0.0,0.0,0.0,0.0,0.42,-0.53,0.5,0.59
22,0.3667,0.659,19.99,-0.0,0.449,0.05,-1.15,-0.0,0.615,0.0,0.0,-0.0,0.0,0.0,0.0,0.62,0.62,0.6,0.63
23,0.3833,0.666,19.991,-0.0,0.4491,0.04,-1.15,-0.0,0.506,0.0,0.0,-0.0,0.0,0.0,0.0,0.65,0.16,0.59,0.62
24,0.4,0.673,19.993,-0.0,0.4491,0.04,-1.15,-0.0,0.663,0.0,0.0,-0.0,0.0,0.0,0.0,0.59,0.8,0.64,0.62
25,0.4167,0.681,19.994,-0.0,0.4491,0.04,-1.15,-0.0,0.625,0.0,0.0,-0.0,0.0,0.0,0.0,0.61,0.58,0.65,0.65
26,0.4333,0.688,19.996,-0.0,0.4491,0.03,-1.15,-0.0,0.642,0.0,0.0,-0.0,0.0,0.0,0.0,0.67,0.59,0.66,0.64
27,0.45,0.695,19.997,-0.0,0.449,0.03,-1.15,-0.0,0.666,0.0,0.0,-0.0,0.0,0.0,0.0,0.64,0.71,0.66,0.65
28,0.4667,0.702,19.999,-0.0,0.449,0.03,-1.15,-0.0,0.649,0.0,0.0,-0.0,0.0,0.0,0.0,0.68,0.55,0.68,0.68
29,0.4833,0.709,20.001,-0.0,0.449,0.03,-1.15,-0.0,0.702,0.0,0.0,-0.0,0.0,0.0,0.0,0.7,0.79,0.67,0.65
30,0.5,0.717,20.002,-0.0,0.4489,0.04,-1.15,-0.0,0.688,0.0,0.0,-0.0,0.0,0.0,0.0,0.71,0.63,0.69,0.72
31,0.5167,0.724,20.004,-0.0,0.4488,0.04,-1.16,-0.0,0.706,0.0,0.0,-0.0,0.0,0.0,0.0,0.7,0.72,0.7,0.7
32,0.5333,0.731,20.006,-0.0,0.4487,0.04,-1.15,-0.0,0.726,0.0,0.0,-0.0,0.0,0.0,0.0,0.73,0.79,0.7,0.68
33,0.55,0.738,20.007,-0.0,0.4488,0.03,-1.14,-0.0,0.713,0.0,0.0,-0.0,0.0,0.0,0.0,0.7,0.8,0.67,0.68
34,0.5667,0.746,20.009,-0.0,0.4488,0.02,-1.14,-0.0,0.679,0.0,0.0,-0.0,0.0,0.0,0.0,0.69,0.67,0.66,0.7
35,0.5833,0.753,20.011,0.0,0.4488,0.0,-1.14,-0.0,0.746,0.0,0.0,-0.0,0.0,0.0,0.0,0.75,0.81,0.71,0.71
36,0.6,0.76,20.013,0.0,0.4487,-0.02,-1.14,-0.0,0.752,0.0,0.0,-0.0,0.0,0.0,0.0,0.74,0.8,0.75,0.72
37,0.6167,0.767,20.014,0.0,0.4487,-0.03,-1.14,-0.0,0.734,0.0,0.0,-0.0,0.0,0.0,0.0,0.79,0.69,0.73,0.73
38,0.6333,0.774,20.016,0.0,0.4486,-0.05,-1.13,-0.0,0.749,0.0,0.0,-0.0,0.0,0.0,0.0,0.76,0.74,0.73,0.78
39,0.65,0.782,20.018,0.001,0.4485,-0.07,-1.13,-0.0,0.788,0.0,0.0,-0.0,0.0,0.0,0.0,0.83,0.75,0.79,0.79
40,0.6667,0.789,20.02,0.001,0.4484,-0.09,-1.13,-0.0,0.817,0.0,0.0,-0.0,0.0,0.0,0.0,0.84,0.89,0.74,0.79
41,0.6833,0.796,20.022,0.001,0.4482,-0.11,-1.13,-0.0,0.797,0.0,0.0,-0.0,0.0,0.0,0.0,0.83,0.79,0.77,0.8
42,0.7,0.803,20.024,0.001,0.4482,-0.11,-1.14,-0.0,0.726,0.0,0.0,-0.0,0.0,0.0,0.0,0.74,0.76,0.69,0.71
43,0.7167,0.811,20.026,0.001,0.4483,-0.07,-1.13,-0.0,0.756,0.0,0.0,-0.0,0.0,0.0,0.0,0.75,0.76,0.79,0.73
44,0.7333,0.818,20.027,0.0,0.4483,-0.03,-1.12,-0.0,0.77,0.0,0.0,-0.0,0.0,0.0,0.0,0.76,0.78,0.79,0.75
45,0.75,0.825,20.029,0.0,0.4484,0.0,-1.12,-0.0,0.774,0.0,0.0,-0.0,0.0,0.0,0.0,0.79,0.75,0.78,0.77
46,0.7667,0.832,20.031,-0.0,0.4484,0.05,-1.12,-0.0,0.818,0.0,0.0,-0.0,0.0,0.0,0.0,0.76,0.86,0.86,0.79
47,0.7833,0.839,20.033,-0.0,0.4485,0.06,-1.14,-0.0,0.828,0.0,0.0,-0.0,0.0,0.0,0.0,0.89,0.8,0.8,0.82
48,0.8,0.847,20.035,-0.0,0.4486,0.06,-1.15,-0.0,0.726,0.0,0.0,-0.0,0.0,0.0,0.0,0.65,0.78,0.74,0.74
49,0.8167,0.854,20.036,-0.0,0.4488,0.06,-1.15,-0.0,0.751,0.0,0.0,-0.0,0.0,0.0,0.0,0.76,0.76,0.74,0.74
50,0.8333,0.861,20.038,-0.0,0.449,0.06,-1.15,-0.0,0.786,0.0,0.0,-0.0,0.0,0.0,0.0,0.82,0.76,0.78,0.79
51,0.85,0.868,20.04,-0.0,0.4491,0.07,-1.15,-0.0,0.754,0.0,0.0,-0.0,0.0,0.0,0.0,0.8,0.79,0.67,0.76
52,0.8667,0.876,20.042,-0.0,0.4493,0.07,-1.15,-0.0,0.718,0.0,0.0,-0.0,0.0,0.0,0.0,0.8,0.51,0.77,0.79
53,0.8833,0.883,20.044,-0.0,0.4494,0.07,-1.15,-0.0,0.821,0.0,0.0,-0.0,0.0,0.0,0.0,0.85,0.83,0.81,0.8
54,0.9,0.89,20.046,-0.0,0.4494,0.07,-1.15,-0.0,0.77,0.0,0.0,-0.0,0.0,0.0,0.0,0.81,0.66,0.78,0.82
55,0.9167,0.897,20.048,-0.0,0.4495,0.07,-1.15,-0.0,0.854,0.0,0.0,-0.0,0.0,0.0,0.0,0.86,0.8,0.88,0.87
56,0.9333,0.904,20.05,-0.0,0.4495,0.07,-1.15,-0.0,0.727,0.0,0.0,-0.0,0.0,0.0,0.0,0.8,0.38,0.85,0.88
57,0.95,0.912,20.052,-0.0,0.4495,0.07,-1.15,-0.0,0.882,0.0,0.0,-0.0,0.0,0.0,0.0,0.87,0.87,0.9,0.88
58,0.9667,0.919,20.054,-0.0,0.4495,0.07,-1.15,-0.0,0.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.08,0.94,0.89,0.89
59,0.9833,0.926,20.056,-0.0,0.4495,0.07,-1.15,-0.0,0.897,0.0,0.0,-0.0,0.0,0.0,0.0,0.94,0.82,0.94,0.89
60,1.0,0.933,20.058,-0.0,0.4494,0.07,-1.16,-0.0,0.894,0.0,0.0,-0.0,0.0,0.0,0.0,0.93,0.83,0.96,0.85
61,1.0167,0.941,20.06,-0.0,0.4493,0.08,-1.15,-0.0,0.955,0.0,0.0,-0.0,0.0,0.0,0.0,0.94,1.03,0.94,0.91
62,1.0333,0.948,20.062,-0.0,0.4491,0.07,-1.15,-0.0,0.95,0.0,0.0,-0.0,0.0,0.0,0.0,0.96,0.97,0.94,0.93
63,1.05,0.955,20.065,-0.0,0.449,0.05,-1.16,-0.0,0.934,0.0,0.0,-0.0,0.0,0.0,0.0,0.9,1.01,0.92,0.92
64,1.0667,0.962,20.067,-0.0,0.4488,0.05,-1.16,-0.0,0.908,0.0,0.0,-0.0,0.0,0.0,0.0,0.82,0.94,0.9,0.98
65,1.0833,0.969,20.069,-0.0,0.4485,0.05,-1.16,-0.0,0.977,0.0,0.0,-0.0,0.0,0.0,0.0,0.99,0.95,0.97,1.0
66,1.1,0.977,20.072,-0.0,0.4482,0.04,-1.16,-0.0,1.042,0.0,0.0,-0.0,0.0,0.0,0.0,1.07,1.07,1.0,1.03
67,1.1167,0.984,20.074,-0.0,0.4478,0.03,-1.16,-0.0,1.022,0.0,0.0,-0.0,0.0,0.0,0.0,1.03,1.0,1.01,1.04
68,1.1333,0.991,20.077,-0.0,0.4474,0.03,-1.16,-0.0,1.047,0.0,0.0,-0.0,0.0,0.0,0.0,1.06,1.06,0.99,1.08
69,1.15,0.998,20.08,-0.0,0.4471,0.09,-1.14,-0.0,1.023,0.0,0.0,-0.0,0.0,0.0,0.0,1.12,0.96,1.05,0.97
70,1.1667,1.006,20.082,-0.001,0.4473,0.13,-1.16,-0.0,0.873,0.0,0.0,-0.0,0.0,0.0,0.0,0.53,0.95,1.17,0.84
71,1.1833,1.013,20.084,-0.001,0.4477,0.13,-1.16,-0.0,0.857,0.0,0.0,-0.0,0.0,0.0,0.0,0.99,0.84,0.86,0.75
72,1.2,1.02,20.085,-0.001,0.4479,0.12,-1.15,-0.0,0.792,0.0,0.0,-0.0,0.0,0.0,0.0,0.79,0.9,0.87,0.6
73,1.2167,1.027,20.088,-0.001,0.4482,0.12,-1.15,-0.0,0.86,0.0,0.0,-0.0,0.0,0.0,0.0,0.85,0.97,0.94,0.69
74,1.2333,1.034,20.09,-0.001,0.4485,0.12,-1.15,-0.0,0.944,0.0,0.0,-0.0,0.0,0.0,0.0,0.99,0.94,0.93,0.92
75,1.25,1.042,20.092,-0.001,0.4487,0.11,-1.15,-0.0,0.915,0.0,0.0,-0.0,0.0,0.0,0.0,0.9,0.92,0.92,0.92
76,1.2667,1.049,20.094,-0.001,0.4489,0.1,-1.15,-0.0,0.929,0.0,0.0,-0.0,0.0,0.0,0.0,0.93,0.97,0.9,0.92
77,1.2833,1.056,20.096,-0.001,0.4491,0.1,-1.15,-0.0,0.718,0.0,0.0,-0.0,0.0,0.0,0.0,0.92,0.24,0.81,0.91
78,1.3,1.063,20.098,-0.001,0.4493,0.1,-1.15,-0.0,0.967,0.0,0.0,-0.0,0.0,0.0,0.0,0.96,0.87,1.05,0.99
79,1.3167,1.071,20.101,-0.0,0.4494,0.09,-1.15,-0.0,0.842,0.0,0.0,-0.0,0.0,0.0,0.0,0.9,0.52,0.96,0.98
80,1.3333,1.078,20.103,-0.0,0.4494,0.08,-1.15,-0.0,0.878,0.0,0.0,-0.0,0.0,0.0,0.0,0.99,0.45,1.1,0.97
81,1.35,1.085,20.105,-0.0,0.4495,0.08,-1.15,-0.0,0.981,0.0,0.0,-0.0,0.0,0.0,0.0,0.89,0.98,1.06,0.99
82,1.3667,1.092,20.108,-0.0,0.4495,0.07,-1.15,-0.0,0.93,0.0,0.0,-0.0,0.0,0.0,0.0,1.04,0.6,1.09,0.99
83,1.3833,1.099,20.11,-0.0,0.4494,0.07,-1.15,-0.0,1.077,0.0,0.0,-0.0,0.0,0.0,0.0,0.93,1.37,1.02,0.98
84,1.4,1.107,20.113,-0.0,0.4494,0.06,-1.15,-0.0,0.791,0.0,0.0,-0.0,0.0,0.0,0.0,1.12,0.97,0.96,0.12
85,1.4167,1.114,20.115,-0.0,0.4493,0.06,-1.15,-0.0,1.065,0.0,0.0,-0.0,0.0,0.0,0.0,0.94,1.12,1.11,1.09
86,1.4333,1.121,20.118,-0.0,0.4491,0.06,-1.16,-0.0,1.058,0.0,0.0,-0.0,0.0,0.0,0.0,1.06,1.11,0.97,1.09
87,1.45,1.128,20.121,-0.0,0.449,0.06,-1.16,-0.0,1.106,0.0,0.0,-0.0,0.0,0.0,0.0,1.1,1.17,1.05,1.11
88,1.4667,1.136,20.123,-0.0,0.4487,0.06,-1.16,-0.0,1.178,0.0,0.0,-0.0,0.0,0.0,0.0,1.11,1.37,1.09,1.14
89,1.4833,1.143,20.126,-0.0,0.4484,0.06,-1.16,-0.0,1.156,0.0,0.0,-0.0,0.0,0.0,0.0,1.19,1.12,1.15,1.16
90,1.5,1.15,20.129,-0.0,0.448,0.06,-1.16,-0.0,1.176,0.0,0.0,-0.0,0.0,0.0,0.0,1.17,1.16,1.18,1.19
91,1.5167,1.157,20.132,-0.0,0.4476,0.06,-1.16,-0.0,1.186,0.0,0.0,-0.0,0.0,0.0,0.0,1.22,1.22,1.08,1.22
92,1.5333,1.164,20.135,-0.0,0.447,0.06,-1.16,-0.01,1.168,0.0,0.0,-0.0,0.0,0.0,0.0,1.19,1.04,1.27,1.17
93,1.55,1.172,20.138,-0.0,0.4474,0.05,-1.15,-0.01,1.038,0.0,0.0,-0.0,0.0,0.0,0.0,1.07,1.12,1.0,0.96
94,1.5667,1.179,20.14,-0.0,0.4478,0.06,-1.15,-0.01,1.064,0.0,0.0,-0.0,0.0,0.0,0.0,1.05,1.05,1.03,1.12
95,1.5833,1.186,20.143,-0.0,0.4481,0.06,-1.15,-0.01,1.099,0.0,0.0,-0.0,0.0,0.0,0.0,1.15,1.07,1.05,1.12
96,1.6,1.193,20.145,-0.0,0.4484,0.06,-1.15,-0.01,1.095,0.0,0.0,-0.0,0.0,0.0,0.0,1.11,1.1,1.07,1.1
97,1.6167,1.201,20.148,-0.0,0.4487,0.07,-1.15,-0.01,1.11,0.0,0.0,-0.0,0.0,0.0,0.0,1.16,1.11,1.08,1.1
98,1.6333,1.208,20.15,-0.0,0.449,0.07,-1.15,-0.01,1.161,0.0,0.0,-0.0,0.0,0.0,0.0,1.14,1.17,1.21,1.12
99,1.65,1.215,20.153,-0.0,0.4492,0.07,-1.15,-0.0,1.041,0.0,0.0,-0.0,0.0,0.0,0.0,0.93,1.12,1.03,1.08
100,1.6667,1.222,20.155,-0.0,0.4494,0.07,-1.15,-0.0,1.082,0.0,0.0,-0.0,0.0,0.0,0.0,1.17,0.89,1.2,1.07
101,1.6833,1.229,20.158,-0.0,0.4495,0.07,-1.15,-0.0,1.17,0.0,0.0,-0.0,0.0,0.0,0.0,1.15,1.18,1.21,1.13
102,1.7,1.237,20.161,-0.0,0.4495,0.07,-1.15,-0.0,1.12,0.0,0.0,-0.0,0.0,0.0,0.0,1.17,0.96,1.25,1.11
103,1.7167,1.244,20.163,-0.0,0.4496,0.07,-1.15,-0.0,1.316,0.0,0.0,-0.0,0.0,0.0,0.0,1.18,1.61,1.3,1.17
104,1.7333,1.251,20.166,-0.0,0.4495,0.07,-1.15,-0.0,1.22,0.0,0.0,-0.0,0.0,0.0,0.0,1.2,1.17,1.26,1.25
105,1.75,1.258,20.169,-0.0,0.4494,0.07,-1.15,-0.01,0.888,0.0,0.0,-0.0,0.0,0.0,0.0,0.57,1.14,0.9,0.94
106,1.7667,1.266,20.172,-0.0,0.4493,0.06,-1.16,-0.01,1.238,0.0,0.0,-0.0,0.0,0.0,0.0,1.18,1.23,1.28,1.26
107,1.7833,1.273,20.175,-0.0,0.4491,0.06,-1.16,-0.01,1.275,0.0,0.0,-0.0,0.0,0.0,0.0,1.23,1.4,1.14,1.34
108,1.8,1.28,20.178,-0.0,0.4489,0.05,-1.16,-0.01,1.307,0.0,0.0,-0.0,0.0,0.0,0.0,1.28,1.28,1.35,1.33
109,1.8167,1.287,20.181,0.0,0.4486,0.04,-1.16,-0.01,1.267,0.0,0.0,-0.0,0.0,0.0,0.0,1.2,1.31,1.26,1.3
110,1.8333,1.294,20.184,0.0,0.4482,0.04,-1.15,-0.01,1.324,0.0,0.0,-0.0,0.0,0.0,0.0,1.36,1.29,1.31,1.34
111,1.85,1.302,20.188,-0.0,0.4477,0.06,-1.14,-0.01,0.79,0.0,0.0,-0.0,0.0,0.0,0.0,0.56,0.73,1.16,0.72
112,1.8667,1.309,20.19,-0.001,0.448,0.19,-1.07,-0.01,0.775,0.0,0.0,-0.0,0.0,0.0,0.0,1.07,0.98,0.37,0.67
113,1.8833,1.316,20.193,-0.001,0.4485,0.22,-1.02,-0.01,0.961,0.0,0.0,-0.0,0.0,0.0,0.0,0.87,1.34,0.44,1.19
114,1.9,1.323,20.195,-0.001,0.449,0.17,-1.03,-0.01,1.155,0.0,0.0,-0.0,0.0,0.0,0.0,0.96,1.2,1.25,1.22
115,1.9167,1.331,20.197,-0.001,0.4494,0.13,-1.02,-0.01,1.066,0.0,0.0,-0.0,0.0,0.0,0.0,0.95,1.08,1.22,1.02
116,1.9333,1.338,20.2,-0.001,0.4499,0.14,-0.99,-0.01,1.115,0.0,0.0,-0.0,0.0,0.0,0.0,1.05,1.07,1.3,1.05
117,1.95,1.345,20.203,-0.001,0.4503,0.13,-0.96,-0.01,1.119,0.0,0.0,-0.0,0.0,0.0,0.0,1.14,1.17,1.01,1.15
118,1.9667,1.352,20.206,-0.001,0.4508,0.14,-0.93,-0.01,1.179,0.0,0.0,-0.0,0.0,0.0,0.0,1.18,1.2,1.13,1.2
119,1.9833,1.359,20.208,-0.001,0.4512,0.14,-0.91,-0.01,1.213,0.0,0.0,-0.0,0.0,0.0,0.0,1.22,1.21,1.2,1.23
120,2.0,1.367,20.212,-0.001,0.4515,0.14,-0.88,-0.01,1.252,0.0,0.0,-0.0,0.0,0.0,0.0,1.35,1.23,1.18,1.23
121,2.0167,1.374,20.215,-0.001,0.4518,0.14,-0.85,-0.01,1.284,0.0,0.0,-0.0,0.0,0.0,0.0,1.32,1.26,1.28,1.28
122,2.0333,1.381,20.218,-0.001,0.4521,0.14,-0.82,-0.01,1.377,0.0,0.0,-0.0,0.0,0.0,0.0,1.31,1.23,1.68,1.28
123,2.05,1.388,20.221,-0.001,0.4522,0.13,-0.79,-0.01,1.313,0.0,0.0,-0.0,0.0,0.0,0.0,1.3,1.36,1.3,1.3
124,2.0667,1.396,20.224,-0.001,0.4524,0.13,-0.76,-0.0,1.315,0.0,0.0,-0.0,0.0,0.0,0.0,1.3,1.33,1.3,1.33
125,2.0833,1.403,20.228,-0.001,0.4524,0.14,-0.73,-0.0,1.33,0.0,0.0,-0.0,0.0,0.0,0.0,1.32,1.31,1.36,1.33
126,2.1,1.41,20.231,-0.001,0.4524,0.13,-0.7,-0.0,1.377,0.0,0.0,-0.0,0.0,0.0,0.0,1.41,1.37,1.38,1.35
127,2.1167,1.417,20.235,-0.001,0.4522,0.14,-0.66,-0.0,1.418,0.0,0.0,-0.0,0.0,0.0,0.0,1.44,1.4,1.43,1.4
128,2.1333,1.424,20.238,-0.001,0.4521,0.14,-0.64,-0.0,1.438,0.0,0.0,-0.0,0.0,0.0,0.0,1.39,1.41,1.53,1.42
129,2.15,1.432,20.242,-0.001,0.4519,0.15,-0.6,-0.0,1.276,0.0,0.0,-0.0,0.0,0.0,0.0,1.31,1.48,1.01,1.3
130,2.1667,1.439,20.246,-0.001,0.452,0.19,-0.59,-0.0,1.479,0.0,0.0,-0.0,0.0,0.0,0.0,1.54,1.39,1.49,1.49
131,2.1833,1.446,20.249,-0.001,0.4525,0.18,-0.6,-0.0,1.322,0.0,0.0,-0.0,0.0,0.0,0.0,1.26,1.35,1.33,1.34
132,2.2,1.453,20.252,-0.001,0.4528,0.17,-0.6,-0.0,1.354,0.0,0.0,-0.0,0.0,0.0,0.0,1.39,1.32,1.31,1.4
133,2.2167,1.461,20.255,-0.001,0.4531,0.16,-0.6,-0.0,1.388,0.0,0.0,-0.0,0.0,0.0,0.0,1.4,1.36,1.34,1.46
134,2.2333,1.468,20.258,-0.001,0.4534,0.14,-0.6,-0.0,1.388,0.0,0.0,-0.0,0.0,0.0,0.0,1.39,1.36,1.36,1.44
135,2.25,1.475,20.261,-0.0,0.4535,0.13,-0.61,-0.0,1.442,0.0,0.0,-0.0,0.0,0.0,0.0,1.43,1.5,1.4,1.44
136,2.2667,1.482,20.265,-0.0,0.4536,0.11,-0.61,-0.0,1.458,0.0,0.0,-0.0,0.0,0.0,0.0,1.44,1.52,1.4,1.47
137,2.2833,1.489,20.268,-0.0,0.4536,0.09,-0.6,-0.0,1.345,0.0,0.0,-0.0,0.0,0.0,0.0,1.18,1.42,1.43,1.35
138,2.3,1.497,20.272,-0.0,0.4536,0.07,-0.6,-0.0,1.405,0.0,0.0,-0.0,0.0,0.0,0.0,1.35,1.6,1.37,1.3
139,2.3167,1.504,20.275,-0.0,0.4537,0.07,-0.6,-0.0,1.552,0.0,0.0,-0.0,0.0,0.0,0.0,1.38,1.56,1.84,1.43
140,2.3333,1.511,20.278,-0.0,0.4537,0.07,-0.6,0.0,1.434,0.0,0.0,-0.0,0.0,0.0,0.0,1.36,1.39,1.55,1.43
141,2.35,1.518,20.282,-0.0,0.4536,0.07,-0.6,0.0,1.471,0.0,0.0,-0.0,0.0,0.0,0.0,1.41,1.57,1.47,1.43
142,2.3667,1.526,20.285,-0.0,0.4535,0.08,-0.6,-0.0,1.467,0.0,0.0,-0.0,0.0,0.0,0.0,1.46,1.49,1.44,1.48
143,2.3833,1.533,20.289,-0.0,0.4533,0.09,-0.58,-0.0,1.496,0.0,0.0,-0.0,0.0,0.0,0.0,1.47,1.44,1.56,1.52
144,2.4,1.54,20.293,-0.0,0.453,0.11,-0.56,-0.0,1.565,0.0,0.0,-0.0,0.0,0.0,0.0,1.62,1.48,1.55,1.6
145,2.4167,1.547,20.297,-0.0,0.4525,0.11,-0.55,-0.0,1.616,0.0,0.0,-0.0,0.0,0.0,0.0,1.66,1.59,1.58,1.63
146,2.4333,1.554,20.301,-0.0,0.452,0.12,-0.55,-0.0,1.514,0.0,0.0,-0.0,0.0,0.0,0.0,1.31,1.66,1.58,1.51
147,2.45,1.562,20.304,-0.001,0.4521,0.17,-0.59,0.0,1.333,0.0,0.0,-0.0,0.0,0.0,0.0,1.39,1.47,1.12,1.35
148,2.4667,1.569,20.307,-0.001,0.4528,0.21,-0.67,0.0,1.5,0.0,0.0,-0.0,0.0,0.0,0.0,1.61,1.39,1.57,1.42
149,2.4833,1.576,20.31,-0.001,0.4534,0.21,-0.72,-0.0,1.351,0.0,0.0,-0.0,0.0,0.0,0.0,1.48,1.24,1.36,1.32
150,2.5,1.583,20.313,-0.001,0.454,0.18,-0.75,-0.0,1.355,0.0,0.0,-0.0,0.0,0.0,0.0,1.45,1.44,1.5,1.03
151,2.5167,1.591,20.316,-0.001,0.4546,0.16,-0.78,-0.0,1.458,0.0,0.0,-0.0,0.0,0.0,0.0,1.46,1.47,1.49,1.41
152,2.5333,1.598,20.319,-0.0,0.455,0.13,-0.81,-0.0,1.542,0.0,0.0,-0.0,0.0,0.0,0.0,1.53,1.49,1.58,1.57
153,2.55,1.605,20.322,-0.0,0.4555,0.11,-0.85,-0.0,1.512,0.0,0.0,-0.0,0.0,0.0,0.0,1.5,1.51,1.54,1.5
154,2.5667,1.612,20.325,-0.0,0.4559,0.09,-0.89,-0.01,1.624,0.0,0.0,-0.0,0.0,0.0,0.0,1.64,1.63,1.48,1.75
155,2.5833,1.619,20.328,0.0,0.4563,0.07,-0.95,-0.0,1.498,0.0,0.0,-0.0,0.0,0.0,0.0,1.48,1.5,1.57,1.43
156,2.6,1.627,20.331,-0.0,0.4566,0.07,-0.98,-0.01,1.498,0.0,0.0,-0.0,0.0,0.0,0.0,1.53,1.39,1.6,1.48
157,2.6167,1.634,20.335,-0.0,0.4569,0.07,-1.01,-0.01,1.447,0.0,0.0,-0.0,0.0,0.0,0.0,1.54,1.23,1.52,1.5
158,2.6333,1.641,20.338,-0.0,0.457,0.07,-1.05,-0.01,1.608,0.0,0.0,-0.0,0.0,0.0,0.0,1.58,1.76,1.56,1.54
159,2.65,1.648,20.342,-0.0,0.4571,0.07,-1.09,-0.01,1.78,0.0,0.0,-0.0,0.0,0.0,0.0,1.57,1.51,1.58,2.46
160,2.6667,1.656,20.345,-0.0,0.4571,0.07,-1.12,-0.01,1.649,0.0,0.0,-0.0,0.0,0.0,0.0,1.61,1.7,1.72,1.57
161,2.6833,1.663,20.349,-0.0,0.457,0.07,-1.16,-0.01,1.657,0.0,0.0,-0.0,0.0,0.0,0.0,1.64,1.7,1.66,1.64
162,2.7,1.67,20.353,-0.0,0.4568,0.07,-1.2,-0.01,1.752,0.0,0.0,-0.0,0.0,0.0,0.0,1.68,1.96,1.69,1.68
163,2.7167,1.677,20.357,-0.0,0.4565,0.07,-1.25,-0.01,1.698,0.0,0.0,-0.0,0.0,0.0,0.0,1.69,1.74,1.76,1.61
164,2.7333,1.684,20.36,0.0,0.4567,0.05,-1.28,-0.01,1.095,0.0,0.0,-0.0,0.0,0.0,0.0,1.06,1.53,1.12,0.66
165,2.75,1.692,20.363,0.0,0.4572,0.05,-1.26,-0.0,1.553,0.0,0.0,-0.0,0.0,0.0,0.0,1.74,1.4,1.39,1.69
