f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
0,0.0,0.5,19.967,-0.0,0.4468,0.06,-1.15,-0.0,-0.033,0.0,0.0,-0.0,0.0,0.0,0.0,-0.03,-0.03,-0.04,-0.02
1,0.0167,0.507,19.968,-0.001,0.4468,0.07,-1.15,-0.0,0.206,0.0,0.0,-0.0,0.0,0.0,0.0,0.17,0.22,0.32,0.11
2,0.0333,0.514,19.968,-0.001,0.4468,0.09,-1.16,-0.0,0.279,0.0,0.0,-0.0,0.0,0.0,0.0,0.29,0.3,0.23,0.29
3,0.05,0.522,19.969,-0.001,0.447,0.09,-1.15,-0.0,0.465,0.0,0.0,-0.0,0.0,0.0,0.0,0.62,0.4,0.39,0.45
4,0.0667,0.529,19.97,-0.001,0.4471,0.09,-1.15,-0.0,0.338,0.0,0.0,-0.0,0.0,0.0,0.0,0.41,0.49,0.42,0.02
5,0.0833,0.536,19.971,-0.001,0.4472,0.09,-1.15,-0.0,0.449,0.0,0.0,-0.0,0.0,0.0,0.0,0.45,0.51,0.46,0.37
6,0.1,0.543,19.972,-0.001,0.4474,0.08,-1.15,-0.0,0.418,0.0,0.0,-0.0,0.0,0.0,0.0,0.34,0.48,0.46,0.39
7,0.1167,0.551,19.973,-0.001,0.4475,0.08,-1.15,-0.0,0.442,0.0,0.0,-0.0,0.0,0.0,0.0,0.34,0.48,0.51,0.44
8,0.1333,0.558,19.974,-0.001,0.4477,0.08,-1.15,-0.0,0.459,0.0,0.0,-0.0,0.0,0.0,0.0,0.46,0.47,0.46,0.45
9,0.15,0.565,19.975,-0.001,0.4478,0.08,-1.15,-0.0,0.459,0.0,0.0,-0.0,0.0,0.0,0.0,0.47,0.46,0.45,0.46
10,0.1667,0.572,19.976,-0.001,0.4479,0.08,-1.15,-0.0,0.446,0.0,0.0,-0.0,0.0,0.0,0.0,0.41,0.46,0.44,0.48
11,0.1833,0.579,19.977,-0.001,0.448,0.08,-1.15,-0.0,0.468,0.0,0.0,-0.0,0.0,0.0,0.0,0.48,0.47,0.44,0.48
12,0.2,0.587,19.978,-0.001,0.4482,0.07,-1.15,-0.0,0.489,0.0,0.0,-0.0,0.0,0.0,0.0,0.49,0.59,0.4,0.47
13,0.2167,0.594,19.979,-0.001,0.4483,0.07,-1.15,-0.0,0.519,0.0,0.0,-0.0,0.0,0.0,0.0,0.52,0.49,0.53,0.54
14,0.2333,0.601,19.98,-0.0,0.4484,0.07,-1.15,-0.0,0.54,0.0,0.0,-0.0,0.0,0.0,0.0,0.49,0.51,0.67,0.5
15,0.25,0.608,19.981,-0.0,0.4485,0.07,-1.15,-0.0,0.521,0.0,0.0,-0.0,0.0,0.0,0.0,0.55,0.53,0.51,0.49
16,0.2667,0.616,19.982,-0.0,0.4486,0.06,-1.15,-0.0,0.508,0.0,0.0,-0.0,0.0,0.0,0.0,0.44,0.57,0.5,0.52
17,0.2833,0.623,19.983,-0.0,0.4487,0.06,-1.15,-0.0,0.614,0.0,0.0,-0.0,0.0,0.0,0.0,0.53,0.89,0.51,0.53
18,0.3,0.63,19.985,-0.0,0.4488,0.06,-1.15,-0.0,0.545,0.0,0.0,-0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.53
19,0.3167,0.637,19.986,-0.0,0.4489,0.06,-1.15,-0.0,0.576,0.0,0.0,-0.0,0.0,0.0,0.0,0.6,0.56,0.58,0.56
20,0.3333,0.644,19.987,-0.0,0.4489,0.05,-1.15,-0.0,0.465,0.0,0.0,-0.0,0.0,0.0,0.0,0.6,0.2,0.46,0.61
21,0.35,0.652,19.989,-0.0,0.449,0.05,-1.15,-0.0,0.341,0.0,0.0,-0.0,0.0,0.0,0.0,0.73,-0.54,0.56,0.61
22,0.3667,0.659,19.99,-0.0,0.449,0.05,-1.15,-0.0,0.61,0.0,0.0,-0.0,0.0,0.0,0.0,0.61,0.61,0.55,0.66
23,0.3833,0.666,19.991,-0.0,0.4491,0.04,-1.15,-0.0,0.676,0.0,0.0,-0.0,0.0,0.0,0.0,0.68,0.77,0.66,0.59
24,0.4,0.673,19.993,-0.0,0.4491,0.04,-1.15,-0.0,0.621,0.0,0.0,-0.0,0.0,0.0,0.0,0.62,0.59,0.65,0.63
25,0.4167,0.681,19.994,-0.0,0.4491,0.04,-1.15,-0.0,0.643,0.0,0.0,-0.0,0.0,0.0,0.0,0.76,0.5,0.68,0.64
26,0.4333,0.688,19.996,-0.0,0.4491,0.03,-1.15,-0.0,0.574,0.0,0.0,-0.0,0.0,0.0,0.0,0.57,0.38,0.68,0.67
27,0.45,0.695,19.997,-0.0,0.449,0.03,-1.15,-0.0,0.681,0.0,0.0,-0.0,0.0,0.0,0.0,0.67,0.75,0.65,0.65
28,0.4667,0.702,19.999,-0.0,0.449,0.03,-1.15,-0.0,0.652,0.0,0.0,-0.0,0.0,0.0,0.0,0.69,0.55,0.68,0.69
29,0.4833,0.709,20.001,-0.0,0.449,0.03,-1.15,-0.0,0.673,0.0,0.0,-0.0,0.0,0.0,0.0,0.56,0.82,0.66,0.65
30,0.5,0.717,20.002,-0.0,0.4489,0.04,-1.15,-0.0,0.681,0.0,0.0,-0.0,0.0,0.0,0.0,0.6,0.71,0.69,0.72
31,0.5167,0.724,20.004,-0.0,0.4488,0.04,-1.16,-0.0,0.737,0.0,0.0,-0.0,0.0,0.0,0.0,0.72,0.83,0.69,0.7
32,0.5333,0.731,20.006,-0.0,0.4487,0.04,-1.15,-0.0,0.698,0.0,0.0,-0.0,0.0,0.0,0.0,0.7,0.76,0.68,0.65
33,0.55,0.738,20.008,-0.0,0.4488,0.03,-1.14,-0.0,0.705,0.0,0.0,-0.0,0.0,0.0,0.0,0.69,0.73,0.69,0.7
34,0.5667,0.746,20.009,-0.0,0.4488,0.02,-1.14,-0.0,0.696,0.0,0.0,-0.0,0.0,0.0,0.0,0.7,0.67,0.69,0.71
35,0.5833,0.753,20.011,0.0,0.4488,0.0,-1.14,-0.0,0.745,0.0,0.0,-0.0,0.0,0.0,0.0,0.75,0.81,0.71,0.72
36,0.6,0.76,20.013,0.0,0.4487,-0.02,-1.14,-0.0,0.747,0.0,0.0,-0.0,0.0,0.0,0.0,0.74,0.79,0.74,0.72
37,0.6167,0.767,20.014,0.0,0.4487,-0.03,-1.14,-0.0,0.756,0.0,0.0,-0.0,0.0,0.0,0.0,0.72,0.81,0.74,0.74
38,0.6333,0.774,20.016,0.0,0.4486,-0.05,-1.13,-0.0,0.718,0.0,0.0,-0.0,0.0,0.0,0.0,0.74,0.63,0.74,0.76
39,0.65,0.782,20.018,0.001,0.4485,-0.07,-1.13,-0.0,0.779,0.0,0.0,-0.0,0.0,0.0,0.0,0.8,0.74,0.79,0.79
40,0.6667,0.789,20.02,0.001,0.4484,-0.09,-1.13,-0.0,0.814,0.0,0.0,-0.0,0.0,0.0,0.0,0.81,0.87,0.78,0.79
41,0.6833,0.796,20.022,0.001,0.4482,-0.11,-1.13,-0.0,0.773,0.0,0.0,-0.0,0.0,0.0,0.0,0.83,0.82,0.65,0.8
42,0.7,0.803,20.024,0.001,0.4482,-0.11,-1.14,-0.0,0.658,0.0,0.0,-0.0,0.0,0.0,0.0,0.67,0.67,0.61,0.69
43,0.7167,0.811,20.026,0.001,0.4483,-0.07,-1.13,-0.0,0.754,0.0,0.0,-0.0,0.0,0.0,0.0,0.74,0.73,0.8,0.74
44,0.7333,0.818,20.027,0.0,0.4483,-0.03,-1.12,-0.0,0.772,0.0,0.0,-0.0,0.0,0.0,0.0,0.77,0.79,0.76,0.77
45,0.75,0.825,20.029,0.0,0.4484,0.01,-1.12,-0.0,0.747,0.0,0.0,-0.0,0.0,0.0,0.0,0.68,0.76,0.78,0.77
46,0.7667,0.832,20.031,-0.0,0.4484,0.05,-1.12,-0.0,0.821,0.0,0.0,-0.0,0.0,0.0,0.0,0.81,0.84,0.82,0.82
47,0.7833,0.839,20.033,-0.0,0.4485,0.06,-1.14,-0.0,0.815,0.0,0.0,-0.0,0.0,0.0,0.0,0.84,0.79,0.8,0.83
48,0.8,0.847,20.035,-0.0,0.4486,0.06,-1.15,-0.0,0.781,0.0,0.0,-0.0,0.0,0.0,0.0,0.89,0.76,0.74,0.73
49,0.8167,0.854,20.036,-0.0,0.4488,0.07,-1.15,-0.01,0.748,0.0,0.0,-0.0,0.0,0.0,0.0,0.75,0.76,0.74,0.75
50,0.8333,0.861,20.038,-0.0,0.449,0.06,-1.15,-0.0,0.784,0.0,0.0,-0.0,0.0,0.0,0.0,0.81,0.75,0.79,0.79
51,0.85,0.868,20.04,-0.0,0.4491,0.07,-1.15,-0.0,0.77,0.0,0.0,-0.0,0.0,0.0,0.0,0.78,0.81,0.74,0.75
52,0.8667,0.876,20.042,-0.0,0.4493,0.07,-1.15,-0.0,0.771,0.0,0.0,-0.0,0.0,0.0,0.0,0.87,0.62,0.79,0.8
53,0.8833,0.883,20.044,-0.0,0.4494,0.07,-1.15,-0.0,0.799,0.0,0.0,-0.0,0.0,0.0,0.0,0.74,0.84,0.82,0.81
54,0.9,0.89,20.046,-0.0,0.4494,0.07,-1.15,-0.0,0.775,0.0,0.0,-0.0,0.0,0.0,0.0,0.83,0.6,0.84,0.83
55,0.9167,0.897,20.048,-0.0,0.4495,0.07,-1.15,-0.0,0.856,0.0,0.0,-0.0,0.0,0.0,0.0,0.91,0.8,0.86,0.86
56,0.9333,0.904,20.05,-0.0,0.4495,0.07,-1.15,-0.0,0.718,0.0,0.0,-0.0,0.0,0.0,0.0,0.87,0.25,0.87,0.87
57,0.95,0.912,20.052,-0.0,0.4495,0.07,-1.15,-0.0,0.886,0.0,0.0,-0.0,0.0,0.0,0.0,0.91,0.86,0.9,0.88
58,0.9667,0.919,20.054,-0.0,0.4495,0.07,-1.15,-0.0,0.871,0.0,0.0,-0.0,0.0,0.0,0.0,0.78,0.86,0.95,0.89
59,0.9833,0.926,20.056,-0.0,0.4494,0.07,-1.15,-0.0,0.755,0.0,0.0,-0.0,0.0,0.0,0.0,0.89,0.33,0.9,0.89
60,1.0,0.933,20.058,-0.0,0.4494,0.07,-1.15,-0.0,0.921,0.0,0.0,-0.0,0.0,0.0,0.0,0.76,1.14,0.86,0.92
61,1.0167,0.941,20.06,-0.0,0.4493,0.07,-1.15,-0.0,0.93,0.0,0.0,-0.0,0.0,0.0,0.0,0.93,0.95,0.96,0.88
62,1.0333,0.948,20.062,-0.0,0.4491,0.06,-1.16,-0.0,1.036,0.0,0.0,-0.0,0.0,0.0,0.0,1.3,0.97,0.96,0.91
63,1.05,0.955,20.065,-0.0,0.449,0.05,-1.16,-0.0,0.938,0.0,0.0,-0.0,0.0,0.0,0.0,0.94,1.07,0.82,0.91
64,1.0667,0.962,20.067,-0.0,0.4487,0.05,-1.16,-0.0,0.966,0.0,0.0,-0.0,0.0,0.0,0.0,0.97,1.0,0.91,0.98
65,1.0833,0.969,20.069,-0.0,0.4485,0.04,-1.16,-0.0,1.024,0.0,0.0,-0.0,0.0,0.0,0.0,1.15,1.03,0.9,1.01
66,1.1,0.977,20.072,-0.0,0.4482,0.03,-1.16,-0.0,1.075,0.0,0.0,-0.0,0.0,0.0,0.0,1.02,1.2,1.06,1.01
67,1.1167,0.984,20.074,-0.0,0.4478,0.03,-1.16,-0.0,1.032,0.0,0.0,-0.0,0.0,0.0,0.0,1.03,1.01,1.01,1.08
68,1.1333,0.991,20.077,-0.0,0.4474,0.03,-1.16,-0.0,1.051,0.0,0.0,-0.0,0.0,0.0,0.0,1.06,1.06,1.01,1.07
69,1.15,0.998,20.08,-0.0,0.4471,0.09,-1.14,-0.0,1.039,0.0,0.0,-0.0,0.0,0.0,0.0,1.13,0.96,1.05,1.02
70,1.1667,1.006,20.082,-0.001,0.4474,0.13,-1.16,0.0,0.859,0.0,0.0,-0.0,0.0,0.0,0.0,0.83,1.06,0.9,0.65
71,1.1833,1.013,20.084,-0.001,0.4477,0.13,-1.16,0.0,0.87,0.0,0.0,-0.0,0.0,0.0,0.0,0.95,0.77,0.82,0.93
72,1.2,1.02,20.086,-0.001,0.448,0.12,-1.15,0.0,0.904,0.0,0.0,-0.0,0.0,0.0,0.0,1.11,0.88,0.91,0.71
73,1.2167,1.027,20.088,-0.001,0.4482,0.12,-1.15,0.0,0.947,0.0,0.0,-0.0,0.0,0.0,0.0,1.04,0.93,0.92,0.89
74,1.2333,1.034,20.09,-0.001,0.4485,0.11,-1.15,0.0,0.991,0.0,0.0,-0.0,0.0,0.0,0.0,1.15,0.95,0.96,0.9
75,1.25,1.042,20.092,-0.001,0.4487,0.11,-1.15,0.0,0.942,0.0,0.0,-0.0,0.0,0.0,0.0,0.95,0.93,0.94,0.95
76,1.2667,1.049,20.094,-0.001,0.4489,0.1,-1.15,0.0,0.988,0.0,0.0,-0.0,0.0,0.0,0.0,0.94,0.99,1.07,0.94
77,1.2833,1.056,20.096,-0.001,0.4491,0.1,-1.15,0.0,0.969,0.0,0.0,-0.0,0.0,0.0,0.0,0.96,1.03,0.95,0.93
78,1.3,1.063,20.098,-0.0,0.4493,0.09,-1.15,0.0,1.011,0.0,0.0,-0.0,0.0,0.0,0.0,1.11,0.96,1.02,0.96
79,1.3167,1.071,20.101,-0.0,0.4494,0.09,-1.15,0.0,1.023,0.0,0.0,-0.0,0.0,0.0,0.0,0.99,1.18,0.98,0.94
80,1.3333,1.078,20.103,-0.0,0.4494,0.08,-1.15,0.0,1.004,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.05,1.01,0.96
81,1.35,1.085,20.105,-0.0,0.4495,0.08,-1.15,0.0,1.198,0.0,0.0,-0.0,0.0,0.0,0.0,1.04,1.65,1.08,1.02
82,1.3667,1.092,20.108,-0.0,0.4495,0.07,-1.15,0.0,0.831,0.0,0.0,-0.0,0.0,0.0,0.0,0.98,1.06,1.05,0.23
83,1.3833,1.099,20.11,-0.0,0.4494,0.07,-1.15,0.0,1.07,0.0,0.0,-0.0,0.0,0.0,0.0,1.04,1.21,0.98,1.05
84,1.4,1.107,20.113,-0.0,0.4494,0.06,-1.15,0.0,1.035,0.0,0.0,-0.0,0.0,0.0,0.0,1.06,0.96,1.03,1.09
85,1.4167,1.114,20.115,-0.0,0.4493,0.06,-1.15,0.0,0.951,0.0,0.0,-0.0,0.0,0.0,0.0,0.58,1.14,1.05,1.04
86,1.4333,1.121,20.118,-0.0,0.4491,0.06,-1.16,0.0,1.026,0.0,0.0,-0.0,0.0,0.0,0.0,1.02,1.06,0.97,1.06
87,1.45,1.128,20.121,-0.0,0.449,0.06,-1.16,-0.0,1.133,0.0,0.0,-0.0,0.0,0.0,0.0,1.11,1.2,1.09,1.12
88,1.4667,1.136,20.123,-0.0,0.4487,0.06,-1.16,-0.0,1.161,0.0,0.0,-0.0,0.0,0.0,0.0,1.11,1.3,1.08,1.14
89,1.4833,1.143,20.126,-0.0,0.4484,0.06,-1.16,-0.0,1.161,0.0,0.0,-0.0,0.0,0.0,0.0,1.19,1.12,1.15,1.19
90,1.5,1.15,20.129,-0.0,0.448,0.06,-1.16,-0.0,1.212,0.0,0.0,-0.0,0.0,0.0,0.0,1.31,1.19,1.16,1.19
91,1.5167,1.157,20.132,-0.0,0.4476,0.06,-1.16,-0.0,1.22,0.0,0.0,-0.0,0.0,0.0,0.0,1.24,1.2,1.21,1.23
92,1.5333,1.164,20.135,-0.0,0.4471,0.06,-1.16,-0.0,1.185,0.0,0.0,-0.0,0.0,0.0,0.0,1.2,1.13,1.23,1.18
93,1.55,1.172,20.138,-0.0,0.4474,0.05,-1.15,-0.0,1.044,0.0,0.0,-0.0,0.0,0.0,0.0,1.05,1.12,1.0,1.0
94,1.5667,1.179,20.14,-0.0,0.4478,0.05,-1.14,-0.0,1.071,0.0,0.0,-0.0,0.0,0.0,0.0,1.08,1.04,1.08,1.08
95,1.5833,1.186,20.142,-0.0,0.4481,0.06,-1.15,-0.0,1.074,0.0,0.0,-0.0,0.0,0.0,0.0,1.09,1.08,1.06,1.06
96,1.6,1.193,20.145,-0.0,0.4484,0.07,-1.15,-0.0,1.108,0.0,0.0,-0.0,0.0,0.0,0.0,1.15,1.1,1.1,1.08
97,1.6167,1.201,20.147,-0.0,0.4487,0.07,-1.15,-0.0,1.124,0.0,0.0,-0.0,0.0,0.0,0.0,1.16,1.16,1.08,1.1
98,1.6333,1.208,20.15,-0.0,0.449,0.07,-1.15,-0.0,1.1,0.0,0.0,-0.0,0.0,0.0,0.0,1.12,1.1,1.09,1.09
99,1.65,1.215,20.153,-0.0,0.4492,0.07,-1.15,-0.0,1.168,0.0,0.0,-0.0,0.0,0.0,0.0,1.1,1.41,1.09,1.07
100,1.6667,1.222,20.155,-0.0,0.4493,0.07,-1.15,-0.0,1.158,0.0,0.0,-0.0,0.0,0.0,0.0,1.12,1.27,1.13,1.11
101,1.6833,1.229,20.158,-0.0,0.4495,0.07,-1.15,-0.0,1.26,0.0,0.0,-0.0,0.0,0.0,0.0,1.15,1.52,1.24,1.13
102,1.7,1.237,20.16,-0.0,0.4495,0.07,-1.15,-0.0,1.157,0.0,0.0,-0.0,0.0,0.0,0.0,1.14,1.14,1.2,1.13
103,1.7167,1.244,20.163,-0.0,0.4496,0.07,-1.15,-0.0,1.287,0.0,0.0,-0.0,0.0,0.0,0.0,1.17,1.6,1.25,1.13
104,1.7333,1.251,20.166,-0.0,0.4495,0.07,-1.15,-0.0,1.204,0.0,0.0,-0.0,0.0,0.0,0.0,1.17,1.18,1.18,1.28
105,1.75,1.258,20.169,-0.0,0.4494,0.07,-1.15,-0.0,1.064,0.0,0.0,-0.0,0.0,0.0,0.0,1.22,0.96,1.26,0.81
106,1.7667,1.266,20.172,-0.0,0.4493,0.07,-1.16,-0.0,1.103,0.0,0.0,-0.0,0.0,0.0,0.0,0.86,1.24,1.03,1.28
107,1.7833,1.273,20.175,-0.0,0.4491,0.06,-1.16,-0.0,1.281,0.0,0.0,-0.0,0.0,0.0,0.0,1.05,1.47,1.3,1.3
108,1.8,1.28,20.178,-0.0,0.4489,0.05,-1.16,-0.01,1.294,0.0,0.0,-0.0,0.0,0.0,0.0,1.27,1.32,1.31,1.28
109,1.8167,1.287,20.181,0.0,0.4486,0.04,-1.16,-0.01,1.329,0.0,0.0,-0.0,0.0,0.0,0.0,1.33,1.38,1.23,1.38
110,1.8333,1.294,20.184,0.0,0.4481,0.04,-1.15,-0.01,1.326,0.0,0.0,-0.0,0.0,0.0,0.0,1.33,1.3,1.32,1.35
111,1.85,1.302,20.188,-0.0,0.4477,0.07,-1.14,-0.0,0.647,0.0,0.0,-0.0,0.0,0.0,0.0,0.72,-0.0,1.12,0.75
112,1.8667,1.309,20.19,-0.001,0.448,0.2,-1.07,-0.01,0.791,0.0,0.0,-0.0,0.0,0.0,0.0,0.97,0.95,0.37,0.88
113,1.8833,1.316,20.193,-0.001,0.4485,0.22,-1.02,-0.01,1.076,0.0,0.0,-0.0,0.0,0.0,0.0,0.93,1.1,1.23,1.04
114,1.9,1.323,20.195,-0.001,0.449,0.17,-1.02,-0.01,1.175,0.0,0.0,-0.0,0.0,0.0,0.0,0.99,1.41,1.12,1.17
115,1.9167,1.331,20.198,-0.001,0.4495,0.13,-1.02,-0.01,1.126,0.0,0.0,-0.0,0.0,0.0,0.0,1.13,1.01,1.41,0.96
116,1.9333,1.338,20.2,-0.001,0.4499,0.14,-0.98,-0.01,1.141,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.11,1.35,1.1
117,1.95,1.345,20.203,-0.001,0.4504,0.14,-0.95,-0.01,0.948,0.0,0.0,-0.0,0.0,0.0,0.0,1.14,1.18,0.3,1.18
118,1.9667,1.352,20.206,-0.001,0.4508,0.14,-0.92,-0.01,1.211,0.0,0.0,-0.0,0.0,0.0,0.0,1.22,1.21,1.17,1.25
119,1.9833,1.359,20.209,-0.001,0.4512,0.14,-0.9,-0.01,1.226,0.0,0.0,-0.0,0.0,0.0,0.0,1.27,1.23,1.17,1.23
120,2.0,1.367,20.212,-0.001,0.4516,0.14,-0.87,-0.01,1.29,0.0,0.0,-0.0,0.0,0.0,0.0,1.45,1.24,1.23,1.24
121,2.0167,1.374,20.215,-0.001,0.4519,0.14,-0.84,-0.01,1.32,0.0,0.0,-0.0,0.0,0.0,0.0,1.49,1.25,1.28,1.26
122,2.0333,1.381,20.218,-0.001,0.4521,0.14,-0.82,-0.01,1.208,0.0,0.0,-0.0,0.0,0.0,0.0,1.17,1.29,1.09,1.29
123,2.05,1.388,20.222,-0.001,0.4523,0.14,-0.79,-0.0,1.306,0.0,0.0,-0.0,0.0,0.0,0.0,1.3,1.3,1.33,1.3
124,2.0667,1.396,20.225,-0.001,0.4524,0.14,-0.76,-0.0,1.32,0.0,0.0,-0.0,0.0,0.0,0.0,1.15,1.29,1.52,1.32
125,2.0833,1.403,20.228,-0.001,0.4524,0.14,-0.73,-0.0,1.793,0.0,0.0,-0.0,0.0,0.0,0.0,1.57,1.37,2.81,1.42
126,2.1,1.41,20.232,-0.001,0.4524,0.14,-0.7,-0.0,1.382,0.0,0.0,-0.0,0.0,0.0,0.0,1.42,1.41,1.35,1.34
127,2.1167,1.417,20.235,-0.001,0.4523,0.14,-0.67,-0.0,1.404,0.0,0.0,-0.0,0.0,0.0,0.0,1.41,1.42,1.41,1.37
128,2.1333,1.424,20.239,-0.001,0.4521,0.14,-0.63,-0.0,1.449,0.0,0.0,-0.0,0.0,0.0,0.0,1.54,1.37,1.45,1.43
129,2.15,1.432,20.243,-0.001,0.4518,0.15,-0.6,-0.0,1.396,0.0,0.0,-0.0,0.0,0.0,0.0,1.42,1.46,1.35,1.35
130,2.1667,1.439,20.246,-0.001,0.452,0.2,-0.59,-0.0,1.425,0.0,0.0,-0.0,0.0,0.0,0.0,1.26,1.35,1.61,1.48
131,2.1833,1.446,20.249,-0.001,0.4525,0.18,-0.59,-0.0,1.348,0.0,0.0,-0.0,0.0,0.0,0.0,1.35,1.29,1.33,1.42
132,2.2,1.453,20.252,-0.001,0.4528,0.17,-0.59,-0.0,1.356,0.0,0.0,-0.0,0.0,0.0,0.0,1.38,1.33,1.3,1.41
133,2.2167,1.461,20.256,-0.001,0.4531,0.16,-0.6,-0.0,1.368,0.0,0.0,-0.0,0.0,0.0,0.0,1.35,1.34,1.33,1.45
134,2.2333,1.468,20.259,-0.001,0.4534,0.14,-0.6,-0.01,1.38,0.0,0.0,-0.0,0.0,0.0,0.0,1.38,1.36,1.34,1.44
135,2.25,1.475,20.262,-0.0,0.4535,0.13,-0.6,-0.01,1.407,0.0,0.0,-0.0,0.0,0.0,0.0,1.39,1.4,1.36,1.48
136,2.2667,1.482,20.265,-0.0,0.4536,0.11,-0.6,-0.01,1.459,0.0,0.0,-0.0,0.0,0.0,0.0,1.45,1.42,1.38,1.59
137,2.2833,1.489,20.269,-0.0,0.4536,0.09,-0.6,-0.01,1.468,0.0,0.0,-0.0,0.0,0.0,0.0,1.38,1.68,1.3,1.5
138,2.3,1.497,20.272,-0.0,0.4536,0.07,-0.6,-0.0,1.378,0.0,0.0,-0.0,0.0,0.0,0.0,1.43,1.38,1.42,1.27
139,2.3167,1.504,20.275,-0.0,0.4537,0.07,-0.6,-0.0,1.44,0.0,0.0,-0.0,0.0,0.0,0.0,1.43,1.41,1.49,1.43
140,2.3333,1.511,20.279,-0.0,0.4537,0.07,-0.6,-0.0,1.86,0.0,0.0,-0.0,0.0,0.0,0.0,2.69,1.66,1.69,1.4
141,2.35,1.518,20.282,-0.0,0.4536,0.07,-0.6,-0.01,1.455,0.0,0.0,-0.0,0.0,0.0,0.0,1.44,1.51,1.41,1.47
142,2.3667,1.526,20.286,-0.0,0.4535,0.08,-0.59,-0.01,1.472,0.0,0.0,-0.0,0.0,0.0,0.0,1.45,1.44,1.53,1.47
143,2.3833,1.533,20.29,-0.0,0.4532,0.1,-0.58,-0.01,1.539,0.0,0.0,-0.0,0.0,0.0,0.0,1.51,1.54,1.6,1.5
144,2.4,1.54,20.293,-0.0,0.4529,0.1,-0.57,-0.01,1.549,0.0,0.0,-0.0,0.0,0.0,0.0,1.5,1.48,1.63,1.59
145,2.4167,1.547,20.297,-0.0,0.4525,0.11,-0.56,-0.01,1.651,0.0,0.0,-0.0,0.0,0.0,0.0,1.71,1.57,1.7,1.63
146,2.4333,1.554,20.301,-0.0,0.452,0.11,-0.56,-0.01,1.455,0.0,0.0,-0.0,0.0,0.0,0.0,1.43,1.41,1.46,1.51
147,2.45,1.562,20.305,-0.001,0.4521,0.18,-0.6,-0.01,1.424,0.0,0.0,-0.0,0.0,0.0,0.0,1.04,1.44,1.41,1.82
148,2.4667,1.569,20.307,-0.001,0.4528,0.16,-0.63,-0.01,1.434,0.0,0.0,-0.0,0.0,0.0,0.0,1.44,1.31,1.41,1.58
149,2.4833,1.576,20.31,-0.001,0.4535,0.15,-0.68,-0.01,1.452,0.0,0.0,-0.0,0.0,0.0,0.0,1.48,1.37,1.39,1.57
150,2.5,1.583,20.313,-0.001,0.4541,0.15,-0.73,-0.01,1.483,0.0,0.0,-0.0,0.0,0.0,0.0,1.51,1.39,1.46,1.57
151,2.5167,1.591,20.316,-0.001,0.4546,0.15,-0.77,-0.01,1.396,0.0,0.0,-0.0,0.0,0.0,0.0,1.35,1.38,1.43,1.42
152,2.5333,1.598,20.319,-0.0,0.4551,0.12,-0.81,-0.01,1.519,0.0,0.0,-0.0,0.0,0.0,0.0,1.5,1.47,1.51,1.6
153,2.55,1.605,20.322,-0.0,0.4556,0.1,-0.85,-0.01,1.467,0.0,0.0,-0.0,0.0,0.0,0.0,1.5,1.29,1.54,1.54
154,2.5667,1.612,20.325,-0.0,0.4559,0.08,-0.9,-0.01,1.549,0.0,0.0,-0.0,0.0,0.0,0.0,1.52,1.59,1.59,1.49
155,2.5833,1.619,20.328,-0.0,0.4563,0.07,-0.95,-0.01,1.362,0.0,0.0,-0.0,0.0,0.0,0.0,1.33,1.34,1.41,1.36
156,2.6,1.627,20.332,-0.0,0.4566,0.07,-0.98,-0.01,1.453,0.0,0.0,-0.0,0.0,0.0,0.0,1.55,1.38,1.44,1.44
157,2.6167,1.634,20.335,-0.0,0.4569,0.07,-1.02,-0.02,1.537,0.0,0.0,-0.0,0.0,0.0,0.0,1.55,1.57,1.5,1.52
158,2.6333,1.641,20.338,-0.0,0.457,0.08,-1.05,-0.02,1.598,0.0,0.0,-0.0,0.0,0.0,0.0,1.57,1.76,1.52,1.55
159,2.65,1.648,20.342,-0.0,0.4571,0.08,-1.09,-0.02,1.574,0.0,0.0,-0.0,0.0,0.0,0.0,1.59,1.53,1.59,1.59
160,2.6667,1.656,20.345,-0.0,0.4571,0.08,-1.13,-0.02,1.646,0.0,0.0,-0.0,0.0,0.0,0.0,1.62,1.74,1.62,1.61
161,2.6833,1.663,20.349,-0.0,0.4569,0.08,-1.17,-0.02,1.649,0.0,0.0,-0.0,0.0,0.0,0.0,1.64,1.67,1.65,1.64
162,2.7,1.67,20.353,-0.0,0.4567,0.09,-1.21,-0.02,1.644,0.0,0.0,-0.0,0.0,0.0,0.0,1.66,1.59,1.68,1.65
163,2.7167,1.677,20.357,-0.0,0.4563,0.09,-1.25,-0.02,1.671,0.0,0.0,-0.0,0.0,0.0,0.0,1.69,1.61,1.67,1.72
164,2.7333,1.684,20.36,0.0,0.4567,0.05,-1.26,-0.02,1.392,0.0,0.0,-0.0,0.0,0.0,0.0,1.13,2.14,1.45,0.85
165,2.75,1.692,20.364,-0.0,0.4572,0.06,-1.27,-0.01,1.492,0.0,0.0,-0.0,0.0,0.0,0.0,1.46,1.42,1.48,1.61
